date,portfolio_return,gross_return,benchmark_return,active_return,portfolio_value,turnover,transaction_cost,cash,delisting_liquidations,missing_return_fills,drawdown,benchmark_value
2024-01-10,0.0043010903901883335,0.0043010903901883335,0.00566597189372442,-0.0013648815035360862,1185836.4958031464,0.0,0.0,0.0,0,0,-0.003586404416504707,1245852.3753906752
2024-01-11,0.0037917850414987964,0.0037917850414987964,-0.0006710555783868699,0.004462840619885666,1190332.932889596,0.0,0.0,0.0,0,0,0.0,1245016.3392043228
2024-01-12,-4.910045793304896e-05,-4.910045793304896e-05,0.0007509755941104146,-0.0008000760520434635,1190274.4869974984,0.0,0.0,0.0,0,0,-4.9100457932937935e-05,1245951.3160893337
2024-01-16,-0.0017984398690578107,-0.0017984398690578107,-0.0037313402367431525,0.0019329003676853418,1188133.8499049598,0.0,0.0,0.0,0,0,-0.0018474520227695912,1241302.2478105866
2024-01-17,-0.007979226614100887,-0.007979226614100887,-0.005616897183990499,-0.002362329430110388,1178653.460668684,0.0,0.0,0.0,0,0,-0.009811937398522041,1234329.9807103781
2024-01-18,0.010826097678156676,0.010826097678156676,0.008805260963896,0.0020208367142606765,1191413.6781625806,0.0,0.0,0.0,0,0,0.0,1245198.5783060938
2024-01-19,0.015014307789998016,0.015014307789998016,0.012313502764936146,0.00270080502506187,1209301.9298317272,0.0,0.0,0.0,0,0,0.0,1260531.3344429606
2024-01-22,0.00378230332017937,0.00378230332017937,0.0021943252026270788,0.0015879781175522911,1213875.8765360292,0.0,0.0,0.0,0,0,0.0,1263297.3501188299
2024-01-23,-0.00028781209093942106,-0.00028781209093942106,0.002921374261968035,-0.003209186352907456,1213526.5083818624,0.0,0.0,0.0,0,0,-0.0002878120909395321,1266987.9144826795
2024-01-24,0.0030629874534375823,0.0030629874534375823,0.0008119284117831249,0.0022510590416544574,1217243.52485145,0.0,0.0,0.0,0,0,0.0,1268016.6179678338
