signal_date,execution_date,execution_price_model,optimizer_status,warning,turnover,holding_count,commission,slippage,market_impact,total_cost,cost_fraction,max_adv_participation,hhi,effective_holdings
2021-11-30,2021-12-01,close,optimal_target_cardinality,,0.08491856628045442,25,9.228686500837266,46.14343250418634,20.605456672931496,75.9775756779551,6.991143100864166e-05,0.0004331086410767756,0.04282144123975768,23.35278708628675
2021-12-31,2022-01-03,close,optimal_target_cardinality,,0.032573262671905856,25,3.9090268270963135,19.545134135481568,3.200145575055721,26.6543065376336,2.2210585053281984e-05,3.5137619448067865e-05,0.04260624967557848,23.47073510610325
2022-01-31,2022-02-01,close,optimal_target_cardinality,,0.02681778396742945,25,3.0865057446107587,15.432528723053794,3.769143397731032,22.288177865395586,1.9365573515146674e-05,2.396938844022013e-05,0.042928098485942444,23.29476578906628
2022-02-28,2022-03-01,close,optimal_target_cardinality,,0.030790384122727173,25,3.4747301648397086,17.37365082419855,4.788006990988924,25.63638798002718,2.2716993722610862e-05,2.9391742838671397e-05,0.042509370579063586,23.524225044454383
2022-03-31,2022-04-01,close,optimal_target_cardinality,,0.06562879527274959,25,7.810046049202277,39.0502302460114,40.98187181119742,87.8421481064111,7.381485740385665e-05,0.0002329358814938681,0.041932063895025136,23.848098736648186
2022-04-29,2022-05-02,close,optimal_target_cardinality,,0.04542457794984535,25,5.099970827113794,25.499854135568974,17.629604326846252,48.22942928952902,4.295713729559894e-05,9.864431956507593e-05,0.04192519881692465,23.852003764292544
2022-05-31,2022-06-01,close,optimal_target_cardinality,,0.05930418370893446,25,6.545767630338351,32.72883815169175,19.38841924250381,58.66302502453391,5.314827854341281e-05,8.407472439797147e-05,0.041870081039470264,23.88340254362813
2022-06-30,2022-07-01,close,optimal_target_cardinality,,0.0463194380443598,25,4.5078845757691655,22.539422878845826,7.538742652152678,34.58605010676767,3.5537875431209405e-05,0.00017497288526931577,0.04236130068981166,23.606451731084608
2022-07-29,2022-08-01,close,optimal_target_cardinality,,0.022181580216506347,25,2.3333346852940804,11.666673426470403,2.438386684825061,16.438394796589545,1.562697263745495e-05,3.5690547715251746e-05,0.04212901638940106,23.736609247102738
2022-08-31,2022-09-01,close,optimal_target_cardinality,,0.029408809326297698,25,3.0353333794457265,15.176666897228632,3.340124268734874,21.552124545409235,2.0881473040971237e-05,5.3949033954255675e-05,0.04214164717114072,23.729494861435228
2022-09-30,2022-10-03,close,optimal_target_cardinality,,0.07989455638314609,25,7.620939105463053,38.10469552731528,45.797554998555476,91.5231896313338,9.594886579167431e-05,0.00024309897306721423,0.04231518208869318,23.63218000347929
2022-10-31,2022-11-01,close,optimal_target_cardinality,,0.04235886151989708,25,4.42122266354899,22.106113317744953,6.745398514990466,33.272734496284414,3.187795006427178e-05,7.64874231584463e-05,0.04199239775882875,23.813834250266254
2022-11-30,2022-12-01,close,optimal_target_cardinality,,0.01056585729688287,25,1.1459682892549217,5.729841446274608,0.8641513456180789,7.739961081147608,7.136264156140277e-06,1.1383606943781181e-05,0.042010282916990105,23.803695918352712
2022-12-30,2023-01-03,close,optimal_target_cardinality,,0.03031126901000167,25,3.0596773392676773,15.298386696338383,5.8371388156763695,24.195202851282428,2.3969432755687734e-05,5.321401256956794e-05,0.04234219289477353,23.617104633317993
2023-01-31,2023-02-01,close,optimal_target_cardinality,,0.01585356740498541,25,1.7765752442342126,8.882876221171067,1.4384401603975616,12.097891625802841,1.079575666554705e-05,1.7715262739406846e-05,0.0414315547391441,24.136192964422126
2023-02-28,2023-03-01,close,optimal,,0.010855611111279181,25,1.1784284885819925,5.892142442909964,0.6604737108258815,7.731044642317837,7.1217910067609125e-06,1.939728179511151e-05,0.04142052522065654,24.14261998544859
2023-03-31,2023-04-03,close,optimal_target_cardinality,,0.024781783933735133,25,2.7142569518412625,13.571284759206314,2.846286271521923,19.1318279825695,1.7467794528436116e-05,1.7009005681306773e-05,0.041714077842324664,23.972722201361062
2023-04-28,2023-05-01,close,optimal_target_cardinality,,0.017595681994154504,25,1.958898280386804,9.794491401934023,1.6067070906608225,13.360096772981649,1.2000623849753749e-05,2.704103994296164e-05,0.041959330488197666,23.832601434888964
2023-05-31,2023-06-01,close,optimal_target_cardinality,,0.050793276397051806,25,5.681290525226911,28.406452626134545,7.733720997957778,41.82146414931923,3.739025804847258e-05,6.484799083370114e-05,0.04219361612350603,23.70026776261305
2023-06-30,2023-07-03,close,optimal_target_cardinality,,0.034141521418945754,25,4.22529626442254,21.126481322112696,7.238036505023313,32.58981409155855,2.633343950849496e-05,7.729497927654977e-05,0.04196820619547108,23.82756116242855
2023-07-31,2023-08-01,close,optimal_target_cardinality,,0.03327417445840935,25,4.173980542804805,20.869902714024022,6.94176446739749,31.985647724226318,2.549834652142273e-05,7.003813279742229e-05,0.041941569193088855,23.84269399640823
2023-08-31,2023-09-01,close,optimal_target_cardinality,,0.026876819366338324,25,3.2964797275971165,16.48239863798558,6.5739698239763396,26.352848189559033,2.1485972889498006e-05,0.00019405050460608053,0.04202519314475698,23.79525054306048
2023-09-29,2023-10-02,close,optimal_target_cardinality,,0.022680455594281237,25,2.6154286112785474,13.077143056392739,2.8949278879220963,18.587499555593382,1.6118694903825828e-05,8.569407007953625e-05,0.04218306387117983,23.70619647387009
2023-10-31,2023-11-01,close,optimal_target_cardinality,,0.07809628295829017,25,8.805428414864686,44.02714207432343,22.58157825725706,75.41414874644518,6.688561217099477e-05,8.314163522495114e-05,0.04253254812960015,23.511405828611966
2023-11-30,2023-12-01,close,optimal_target_cardinality,,0.027612090421471995,25,3.4262581846431828,17.13129092321591,5.9095919908010845,26.46714109866018,2.1329773001043433e-05,5.036535717817546e-05,0.04228889933333312,23.646867517589328
2023-12-29,2024-01-02,close,optimal_target_cardinality,,0.03855569249919613,25,5.015149646746888,25.075748233734444,5.13299418895882,35.223892069440154,2.7079581805403096e-05,3.782378012227979e-05,0.04230437583694006,23.63821661982312
2024-01-31,2024-02-01,close,optimal_target_cardinality,,0.03306631001113231,25,4.391588290035219,21.957941450176094,5.38714615889123,31.736675899102543,2.389601881359739e-05,0.00010118882918885657,0.04235068113018634,23.612371119274133
2024-02-29,2024-03-01,close,optimal_target_cardinality,,0.030245690761616904,25,4.2001794697737,21.000897348868502,5.4097644315319275,30.610841250174133,2.204301137769231e-05,7.060918683762138e-05,0.04213716464917505,23.73201918842391
2024-03-28,2024-04-01,close,optimal_target_cardinality,,0.02301647711569754,25,3.3868546294086053,16.934273147043022,3.937048004377737,24.258175780829365,1.6485435863703466e-05,4.1885248451836154e-05,0.042033576492774956,23.790504721193244
2024-04-30,2024-05-01,close,optimal_target_cardinality,,0.035635763855612936,25,4.9851577859921745,24.925788929960873,8.990696464154208,38.90164318010726,2.78083428744615e-05,6.430676287793463e-05,0.04237260150567567,23.60015586642829
2024-05-31,2024-06-03,close,optimal_target_cardinality,,0.026358821671124463,25,3.7519453718078215,18.7597268590391,4.337603601586893,26.849275832433815,1.8862622014268624e-05,6.540854396893467e-05,0.042663562192450155,23.43920546271128
2024-06-28,2024-07-01,close,optimal_target_cardinality,,0.03113529194011616,25,4.49868523283556,22.4934261641778,3.8183810540405663,30.810492451053925,2.1323867477557613e-05,4.015839626906944e-05,0.043114930674738906,23.193821359566776
2024-07-31,2024-08-01,close,optimal_target_cardinality,,0.03925517956500322,25,5.803621600771552,29.018108003857755,5.475552895047846,40.29728249967715,2.7256722945138065e-05,5.9766886777559976e-05,0.043039963081386495,23.23422067321592
2024-08-30,2024-09-03,close,optimal_target_cardinality,,0.029852863674181725,25,4.506706581282014,22.533532906410066,4.194811240532113,31.235050728224195,2.069040205809391e-05,4.712244716181301e-05,0.043271468615271806,23.109915886863842
2024-09-30,2024-10-01,close,optimal_target_cardinality,,0.12367872128561855,25,19.728482473607876,98.64241236803939,76.53089498898994,194.9017898306372,0.00012218478625904825,0.00025362817150501076,0.04314203154518141,23.179251513752398
2024-10-31,2024-11-01,close,optimal_target_cardinality,,0.07208998295398654,25,11.81411130905792,59.07055654528959,27.4228825443779,98.30755039872541,5.99874967070834e-05,9.178238847899825e-05,0.04211588799911101,23.744008437412223
2024-11-29,2024-12-02,close,optimal_target_cardinality,,0.039365700791224804,25,6.971429779690979,34.85714889845489,9.885981442867855,51.71456012101372,2.920175580343969e-05,4.150954845196607e-05,0.042141982713519786,23.72930592274162
2024-12-31,2025-01-02,close,optimal_target_cardinality,,0.039366008274891916,25,6.720957129297498,33.604785646487485,7.145133401599943,47.47087617738492,2.7804654433357955e-05,2.3253089550996873e-05,0.04207356632839202,23.767892462331663
2025-01-31,2025-02-03,close,optimal_target_cardinality,,0.09000117489998646,25,16.06799026624034,80.33995133120168,22.009689739143422,118.41763133658544,6.632892958342504e-05,0.00018572920874376715,0.041832093787527176,23.905090791753867
2025-02-28,2025-03-03,close,optimal_target_cardinality,,0.02742102517089798,25,4.722457016829854,23.612285084149274,3.3924349313477795,31.727177032326907,1.8422438084761868e-05,2.6475492505658922e-05,0.041469830868641526,24.113915563522966
2025-03-31,2025-04-01,close,optimal_target_cardinality,,0.007222997084584827,25,1.211843504740808,6.05921752370404,0.7312397872693985,8.002300815714246,4.769641891527678e-06,7.047128094364248e-06,0.04158283501982896,24.048384375984597
2025-04-30,2025-05-01,close,optimal_target_cardinality,,0.026273572824022727,25,4.331333143586211,21.65666571793106,8.009479893651514,33.997478755168785,2.0622639826949933e-05,5.047903682178608e-05,0.042216896767414865,23.687198173501244
2025-05-30,2025-06-02,close,optimal_target_cardinality,,0.040300901652625856,25,7.27599557206376,36.37997786031881,19.83087821993569,63.48685165231826,3.5164636087721135e-05,4.828321851271307e-05,0.04226968005593295,23.65761933084801
2025-06-30,2025-07-01,close,optimal_target_cardinality,,0.028713563204083494,25,5.491057893768162,27.45528946884082,8.211460964457107,41.15780832706609,2.1522033706510078e-05,3.324505061779145e-05,0.04270495572498016,23.416486050003147
2025-07-31,2025-08-01,close,optimal_target_cardinality,,0.03861539220150427,25,7.452717331094637,37.26358665547318,6.386015499421116,51.102319485988936,2.6478075334009724e-05,2.5662449766207326e-05,0.042712697685636916,23.412241656098253
2025-08-29,2025-09-02,close,optimal_target_cardinality,,0.02963252219584827,25,5.9636351308194255,29.81817565409712,9.03195077104705,44.813761555963595,2.2267371407815803e-05,9.850435839024946e-05,0.04218600030393534,23.704546361241896
2025-09-30,2025-10-01,close,optimal_target_cardinality,,0.09938558376780005,25,20.324721306107474,101.62360653053734,63.07676940776925,185.02509724441407,9.047517564634117e-05,0.00034297952326044174,0.041771546602623603,23.93974083634221
2025-10-31,2025-11-03,close,optimal_target_cardinality,,0.05439010249479548,25,11.293014287695506,56.46507143847752,19.29565520632461,87.05374093249763,4.192735235474612e-05,0.00010731955389795592,0.041864712411571185,23.886465292512202
2025-11-28,2025-12-01,close,optimal_target_cardinality,,0.02554697029758552,25,5.383175798055937,26.915878990279673,10.478080578372088,42.7771353667077,2.0300771284930667e-05,6.21069555857029e-05,0.04164407546127348,24.013019593385874
2025-12-31,2026-01-02,close,optimal_target_cardinality,,0.049610196108530784,25,10.8926622182351,54.46331109117549,25.199601283585665,90.55557459299625,4.124317567434065e-05,0.00021559081403777449,0.04172023042693302,23.96918688527754
2026-01-30,2026-02-02,close,optimal_target_cardinality,,0.058390925958731785,25,13.403596997826636,67.01798498913321,15.227883489866645,95.64946547682649,4.166837347881507e-05,3.0524851350433565e-05,0.04195690905490593,23.833976871160203
2026-02-27,2026-03-02,close,optimal_target_cardinality,,0.04231014445440947,25,10.062470918054828,50.31235459027415,21.861036384300604,82.23586189262957,3.457809939869748e-05,0.00010827552422132567,0.042094241787856555,23.756218369242188
2026-03-31,2026-04-01,close,optimal_target_cardinality,,0.10121870857027396,25,23.070498776014162,115.35249388007084,128.05225531167835,266.4752479677634,0.00011691242884303371,0.00036321673918770456,0.04160795625578272,24.033864914021553
2026-04-30,2026-05-01,close,optimal_target_cardinality,,0.032176020714704746,25,7.747603112827969,38.73801556413984,12.692385295123799,59.17800397209161,2.457679690003991e-05,7.312994039767217e-05,0.04205586255311154,23.77789776008325
