start_date,trough_date,recovery_date,max_drawdown,duration_days
2024-06-13,2024-06-14,2024-06-17,-0.0033198167507269005,4
2024-06-18,2024-06-24,2024-06-25,-0.004899409527738818,7
2024-06-27,2024-06-28,2024-07-02,-0.010440288910803508,5
2024-07-10,2024-07-11,2024-07-16,-0.013600084724228356,6
2024-07-16,2024-08-05,2024-11-25,-0.1295153578433097,132
2024-11-26,2024-11-27,2024-11-29,-0.0016333884421094735,3
2024-12-04,2024-12-05,2024-12-06,-0.0001291901293184461,2
2024-12-06,2025-01-14,2025-01-28,-0.05848732919688404,53
2025-01-29,2025-02-03,2025-02-04,-0.00641495975528017,6
2025-02-06,2025-02-07,2025-02-13,-0.01270639732849499,7
2025-02-13,2025-04-08,2025-07-23,-0.22345285881326094,160
2025-07-24,2025-07-30,2025-07-31,-0.011813796397076803,7
2025-07-31,2025-08-01,2025-08-13,-0.021586806228658495,13
2025-08-15,2025-08-21,2025-09-04,-0.016012192692724914,20
2025-09-04,2025-09-10,2025-09-15,-0.014051312808337713,11
2025-09-22,2025-09-25,2025-10-01,-0.01333865319301919,9
2025-10-06,2025-10-10,2025-10-15,-0.025772892441892847,9
2025-10-15,2025-10-16,2025-10-20,-0.004559381199188861,5
2025-10-21,2025-10-22,2025-10-27,-0.006630838339676592,6
2025-10-29,2025-11-20,2026-01-06,-0.04938437171538579,69
2026-01-06,2026-01-07,2026-01-08,-0.0014808035744438008,2
2026-01-12,2026-01-20,2026-02-04,-0.031314211661669145,23
2026-02-04,2026-03-30,2026-05-14,-0.09106915521456105,99
2026-05-14,2026-05-18,2026-05-19,-0.0021994032298805477,5
2026-05-19,2026-05-21,2026-05-22,-0.003672945642442582,3
2026-05-22,2026-06-01,2026-06-02,-0.0077601126639311735,11
2026-06-04,2026-06-10,,-0.04450343654636846,7
