start_date,trough_date,recovery_date,max_drawdown,duration_days
2025-11-28,2025-12-17,2026-01-06,-0.03450136471858767,39
2026-01-06,2026-01-07,2026-01-09,-0.005499777846896925,3
2026-01-16,2026-01-20,2026-01-27,-0.01688943165329515,11
2026-01-29,2026-01-30,2026-02-02,-0.008051804636878379,4
2026-02-02,2026-02-04,2026-02-06,-0.020156954808228544,4
2026-02-09,2026-03-30,2026-04-13,-0.08171001554192625,63
2026-04-17,2026-04-28,2026-04-30,-0.014328224966593583,13
2026-05-01,2026-05-04,2026-05-05,-0.002693614351892859,4
2026-05-05,2026-05-07,2026-05-14,-0.01048586114623129,9
2026-05-14,2026-05-15,2026-05-22,-0.007418337039190814,8
2026-05-26,2026-05-27,2026-05-28,-0.0004396654002087885,2
2026-05-28,2026-05-29,2026-06-01,-0.0010647416494267148,4
2026-06-01,2026-06-05,2026-06-11,-0.017613571487436808,10
