start_date,trough_date,recovery_date,max_drawdown,duration_days
2025-10-30,2025-11-04,2025-11-05,-0.011653799665091502,6
2025-11-05,2025-11-06,2025-11-07,-0.0015890631513667541,2
2025-11-11,2025-11-20,2025-11-26,-0.04263735640981825,15
2025-11-28,2025-12-17,2026-01-06,-0.03743727606233538,39
2026-01-06,2026-01-07,2026-01-09,-0.008541486529229259,3
2026-01-13,2026-01-14,2026-01-15,-0.00011722958233284508,2
2026-01-16,2026-01-20,2026-01-26,-0.017002462637435767,10
2026-01-29,2026-01-30,2026-02-02,-0.009645625617999087,4
2026-02-02,2026-03-30,2026-04-13,-0.08181570483952827,70
2026-04-17,2026-04-28,2026-04-30,-0.020419225411707043,13
2026-05-01,2026-05-04,2026-05-05,-0.002276215144854987,4
2026-05-05,2026-05-12,2026-05-21,-0.010623427660099938,16
2026-05-26,2026-05-27,2026-05-28,-0.0012476412684494509,2
2026-06-01,2026-06-03,2026-06-04,-0.0008314042257711041,3
2026-06-04,2026-06-10,,-0.020097670500624498,7
