date,component,contribution
2025-05-29,HML,0.0005779791855355797
2025-05-30,HML,-0.0003399877561973998
2025-06-02,HML,-0.0010879608198316793
2025-06-03,HML,-0.0005099816342960996
2025-06-04,HML,-0.002124923476233749
2025-06-05,HML,0.0001529944902888299
2025-06-06,HML,0.00010199632685921992
2025-06-09,HML,-0.00011899571466908995
2025-06-10,HML,0.0005099816342960996
2025-06-11,HML,0.0003229883683875298
2025-06-12,HML,-1.699938780986999e-05
2025-06-13,HML,0.0002379914293381799
2025-06-16,HML,-0.0006289773489651896
2025-06-17,HML,-8.499693904934995e-05
2025-06-18,HML,0.0006289773489651896
2025-06-20,HML,0.0007479730636342796
2025-06-23,HML,-0.0001869932659085699
2025-06-24,HML,-0.0008669687783033695
2025-06-25,HML,-0.00010199632685921992
2025-06-26,HML,0.0005439804099158397
2025-06-27,HML,0.0
2025-06-30,HML,-0.00020399265371843985
2025-07-01,HML,0.003994856135319447
2025-07-02,HML,-0.00013599510247895992
2025-07-03,HML,-0.0005269810221059697
2025-07-07,HML,-0.0004079853074368797
2025-07-08,HML,0.0006629761245849296
2025-07-09,HML,-0.0013769504125994694
2025-07-10,HML,0.0011049602076415495
2025-07-11,HML,0.0005949785733454496
2025-07-14,HML,-0.0006119779611553196
2025-07-15,HML,-0.0025329087836706283
2025-07-16,HML,-0.0007479730636342796
2025-07-17,HML,0.0002379914293381799
2025-07-18,HML,0.0005099816342960996
2025-07-21,HML,0.00039098591962700974
2025-07-22,HML,0.0019039314347054392
2025-07-23,HML,-0.0007139742880145396
2025-07-24,HML,-0.0011559583710711594
2025-07-25,HML,-0.00011899571466908995
2025-07-28,HML,-0.0006289773489651896
2025-07-29,HML,0.0001529944902888299
2025-07-30,HML,-0.0014619473516488191
2025-07-31,HML,-0.0013089528613599891
2025-08-01,HML,-0.0001699938780986999
2025-08-04,HML,-0.0017679363322264789
2025-08-05,HML,0.0010029638807823294
2025-08-06,HML,-0.0010709614320218094
2025-08-07,HML,0.0003399877561973998
2025-08-08,HML,0.0001699938780986999
2025-08-11,HML,3.399877561973998e-05
2025-08-12,HML,0.001478946739458689
2025-08-13,HML,0.0006969749002046695
2025-08-14,HML,0.0009519657173527196
2025-08-15,HML,-0.0012409553101205093
2025-08-18,HML,6.799755123947996e-05
2025-08-19,HML,0.0027029026617693287
2025-08-20,HML,0.00028898959276778984
2025-08-21,HML,-0.00028898959276778984
2025-08-22,HML,0.0020229271493745287
2025-08-25,HML,0.0007989712270638894
2025-08-26,HML,0.0001869932659085699
2025-08-27,HML,0.0005269810221059697
2025-08-28,HML,-0.0009009675539231094
2025-08-29,HML,0.0014449479638389492
2025-09-02,HML,0.00013599510247895992
2025-09-03,HML,-0.0008839681661132394
2025-09-04,HML,0.0006119779611553196
2025-09-05,HML,-0.0009179669417329795
2025-09-08,HML,-0.0010199632685921993
2025-09-09,HML,-0.0003059889805776598
2025-09-10,HML,0.0005949785733454496
2025-09-11,HML,0.00011899571466908995
2025-09-12,HML,0.00010199632685921992
2025-09-15,HML,-0.0011389589832612893
2025-09-16,HML,-0.0001699938780986999
2025-09-17,HML,0.0009689651051625893
2025-09-18,HML,0.0008839681661132394
2025-09-19,HML,-0.0012749540857402491
2025-09-22,HML,-0.0019039314347054392
2025-09-23,HML,0.0014449479638389492
2025-09-24,HML,0.0016489406175573891
2025-09-25,HML,0.0010029638807823294
2025-09-26,HML,0.0007479730636342796
2025-09-29,HML,-0.0012749540857402491
2025-09-30,HML,-0.0009349663295428496
2025-10-01,HML,-0.00011899571466908995
2025-10-02,HML,-0.0008839681661132394
2025-10-03,HML,0.0009009675539231094
2025-10-06,HML,-0.0006799755123947996
2025-10-07,HML,0.0001699938780986999
2025-10-08,HML,-0.0016149418419376489
2025-10-09,HML,-0.0007309736758244096
2025-10-10,HML,-0.00022099204152830986
2025-10-13,HML,-0.0003229883683875298
2025-10-14,HML,0.0025499081714804982
2025-10-15,HML,-0.0007309736758244096
2025-10-16,HML,-0.0025159093958607584
2025-10-17,HML,0.0012409553101205093
2025-10-20,HML,0.0008669687783033695
2025-10-21,HML,-6.799755123947996e-05
2025-10-22,HML,0.0007989712270638894
2025-10-23,HML,-0.0003739865318171398
2025-10-24,HML,0.0005099816342960996
2025-10-27,HML,-0.0018699326590856991
2025-10-28,HML,-0.0009179669417329795
2025-10-29,HML,-0.0012239559223106392
2025-10-30,HML,0.0010369626564020692
2025-10-31,HML,-0.0004419840830566197
2025-11-03,HML,0.0009179669417329795
2025-11-04,HML,0.0013769504125994694
2025-11-05,HML,-0.00027199020495791983
2025-11-06,HML,0.0024989100080508885
2025-11-07,HML,0.0011559583710711594
2025-11-10,HML,-0.0014449479638389492
2025-11-11,HML,0.0003059889805776598
2025-11-12,HML,0.0005609797977257097
2025-11-13,HML,0.0013089528613599891
2025-11-14,HML,-0.0006629761245849296
2025-11-17,HML,-0.001427948576029079
2025-11-18,HML,0.0015809430663179093
2025-11-19,HML,-0.0008499693904934995
2025-11-20,HML,0.0007309736758244096
2025-11-21,HML,0.0012239559223106392
2025-11-24,HML,-0.001665940005367259
2025-11-25,HML,8.499693904934995e-05
2025-11-26,HML,-0.0001529944902888299
2025-11-28,HML,0.0006289773489651896
2025-12-01,HML,0.0008839681661132394
2025-12-02,HML,0.0003059889805776598
2025-12-03,HML,0.0001529944902888299
2025-12-04,HML,-0.0012919534735501192
2025-12-05,HML,3.399877561973998e-05
2025-12-08,HML,-1.699938780986999e-05
2025-12-09,HML,0.00039098591962700974
2025-12-10,HML,0.0024309124568114085
2025-12-11,HML,0.0004079853074368797
2025-12-12,HML,0.001546944290698169
2025-12-15,HML,0.001563943678508039
2025-12-16,HML,-0.0014449479638389492
2025-12-17,HML,0.0021929210274732286
2025-12-18,HML,-0.0013769504125994694
2025-12-19,HML,-0.001733937556606739
2025-12-22,HML,-0.0004759828586763598
2025-12-23,HML,-0.0003229883683875298
2025-12-24,HML,1.699938780986999e-05
2025-12-26,HML,0.0001529944902888299
2025-12-29,HML,0.00010199632685921992
2025-12-30,HML,0.0005269810221059697
2025-12-31,HML,-0.0001699938780986999
2024-08-01,RMW,0.00022022110023548272
2024-08-02,RMW,0.00022772863774351055
2024-08-05,RMW,-2.252261252408346e-05
2024-08-06,RMW,-2.752763752943534e-05
2024-08-07,RMW,0.00017017085018196392
2024-08-08,RMW,-0.0001376381876471767
2024-08-09,RMW,5.7557787561546616e-05
2024-08-12,RMW,2.252261252408346e-05
2024-08-13,RMW,-0.0001201206001284451
2024-08-14,RMW,3.253266253478722e-05
2024-08-15,RMW,-0.0001126130626204173
2024-08-16,RMW,-6.006030006422255e-05
2024-08-19,RMW,-0.00025775878777562183
2024-08-20,RMW,9.259296259900978e-05
2024-08-21,RMW,-0.00010260301260971352
2024-08-22,RMW,0.00012762813763647296
2024-08-23,RMW,-0.000125125625133797
2024-08-26,RMW,3.503517503746316e-05
2024-08-27,RMW,7.007035007492632e-05
2024-08-28,RMW,0.00014014070014985264
2024-08-29,RMW,-3.253266253478722e-05
2024-08-30,RMW,-4.504522504816692e-05
2024-09-03,RMW,0.00015515577516590827
2024-09-04,RMW,-6.756783757225038e-05
2024-09-05,RMW,-6.25628125668985e-05
2024-09-06,RMW,8.258291258830602e-05
2024-09-09,RMW,-0.0002702713502890015
2024-09-10,RMW,-2.002010002140752e-05
2024-09-11,RMW,-4.504522504816692e-05
2024-09-12,RMW,9.509547510168572e-05
2024-09-13,RMW,-7.257286257760225e-05
2024-09-16,RMW,9.259296259900978e-05
2024-09-17,RMW,9.759798760436166e-05
2024-09-18,RMW,1.5015075016055638e-05
2024-09-19,RMW,-5.00502500535188e-05
2024-09-20,RMW,5.7557787561546616e-05
2024-09-23,RMW,0.0001126130626204173
2024-09-24,RMW,-7.007035007492632e-05
2024-09-25,RMW,-1.25125625133797e-05
2024-09-26,RMW,-0.00012762813763647296
2024-09-27,RMW,2.752763752943534e-05
2024-09-30,RMW,0.0001001005001070376
2024-10-01,RMW,0.00019769848771139926
2024-10-02,RMW,-0.00012762813763647296
2024-10-03,RMW,0.0001126130626204173
2024-10-04,RMW,-0.00013513567514450076
2024-10-07,RMW,1.751758751873158e-05
2024-10-08,RMW,-8.008040008563008e-05
2024-10-09,RMW,3.7537687540139096e-05
2024-10-10,RMW,3.253266253478722e-05
2024-10-11,RMW,-0.0002452462252622421
2024-10-14,RMW,-2.752763752943534e-05
2024-10-15,RMW,-6.756783757225038e-05
2024-10-16,RMW,-8.008040008563008e-05
2024-10-17,RMW,7.257286257760225e-05
2024-10-18,RMW,-0.0001451457251552045
2024-10-21,RMW,-4.254271254549098e-05
2024-10-22,RMW,2.752763752943534e-05
2024-10-23,RMW,6.506532506957444e-05
2024-10-24,RMW,-2.50251250267594e-06
2024-10-25,RMW,1.751758751873158e-05
2024-10-28,RMW,-0.00014764823765788044
2024-10-29,RMW,-7.507537508027819e-05
2024-10-30,RMW,0.0001001005001070376
2024-10-31,RMW,0.00010260301260971352
2024-11-01,RMW,-9.259296259900978e-05
2024-11-04,RMW,4.254271254549098e-05
2024-11-05,RMW,-0.0001001005001070376
2024-11-06,RMW,-1.751758751873158e-05
2024-11-07,RMW,-7.507537508027819e-06
2024-11-08,RMW,-8.508542509098196e-05
2024-11-11,RMW,-0.00021771858773280675
2024-11-12,RMW,0.0001451457251552045
2024-11-13,RMW,9.259296259900978e-05
2024-11-14,RMW,0.00017767838768999172
2024-11-15,RMW,4.254271254549098e-05
2024-11-18,RMW,-2.752763752943534e-05
2024-11-19,RMW,-0.00023273366274886243
2024-11-20,RMW,1.001005001070376e-05
2024-11-21,RMW,-9.509547510168572e-05
2024-11-22,RMW,-0.00017017085018196392
2024-11-25,RMW,1.5015075016055638e-05
2024-11-26,RMW,0.00013513567514450076
2024-11-27,RMW,-0.00015015075016055638
2024-11-29,RMW,-1.25125625133797e-05
2024-12-02,RMW,0.00013013065013914887
2024-12-03,RMW,9.009045009633383e-05
2024-12-04,RMW,-0.00027277386279167743
2024-12-05,RMW,0.00013263316264182481
2024-12-06,RMW,-0.0002677688377863256
2024-12-09,RMW,0.00017517587518731578
2024-12-10,RMW,0.0002852864253050571
2024-12-11,RMW,-1.751758751873158e-05
2024-12-12,RMW,8.758793759365789e-05
2024-12-13,RMW,8.008040008563008e-05
2024-12-16,RMW,-0.0002752763752943534
2024-12-17,RMW,2.002010002140752e-05
2024-12-18,RMW,0.00026526632528364963
2024-12-19,RMW,6.756783757225038e-05
2024-12-20,RMW,-0.00030030150032111277
2024-12-23,RMW,7.257286257760225e-05
2024-12-24,RMW,-2.752763752943534e-05
2024-12-26,RMW,-0.00010510552511238947
2024-12-27,RMW,9.759798760436166e-05
2024-12-30,RMW,0.00013513567514450076
2024-12-31,RMW,8.258291258830602e-05
2025-01-02,RMW,-0.00016016080017126015
2025-01-03,RMW,-0.0003153165753371684
2025-01-06,RMW,-0.0001001005001070376
2025-01-07,RMW,5.255276255619474e-05
2025-01-08,RMW,0.00019269346270604738
2025-01-10,RMW,0.000290291450310409
2025-01-13,RMW,0.00019019095020337144
2025-01-14,RMW,0.00010510552511238947
2025-01-15,RMW,-0.0001451457251552045
2025-01-16,RMW,-9.759798760436166e-05
2025-01-17,RMW,-4.004020004281504e-05
2025-01-21,RMW,-0.0002252261252408346
2025-01-22,RMW,1.25125625133797e-05
2025-01-23,RMW,-0.00010760803761506542
2025-01-24,RMW,1.25125625133797e-05
2025-01-27,RMW,-3.503517503746316e-05
2025-01-28,RMW,-0.0001451457251552045
2025-01-29,RMW,0.00010260301260971352
2025-01-30,RMW,-7.257286257760225e-05
2025-01-31,RMW,-9.759798760436166e-05
2025-02-03,RMW,-5.505527505887068e-05
2025-02-04,RMW,-8.008040008563008e-05
2025-02-05,RMW,-9.509547510168572e-05
2025-02-06,RMW,8.258291258830602e-05
2025-02-07,RMW,-0.00015015075016055638
2025-02-10,RMW,-2.252261252408346e-05
2025-02-11,RMW,0.000372874362898715
2025-02-12,RMW,-0.00023523617525153832
2025-02-13,RMW,-8.258291258830602e-05
2025-02-14,RMW,-3.253266253478722e-05
2025-02-18,RMW,-0.00012262311263112105
2025-02-19,RMW,0.00011761808762576916
2025-02-20,RMW,0.00014014070014985264
2025-02-21,RMW,0.00014764823765788044
2025-02-24,RMW,0.00019519597520872332
2025-02-25,RMW,0.000372874362898715
2025-02-26,RMW,-0.00024274371275956617
2025-02-27,RMW,7.007035007492632e-05
2025-02-28,RMW,-0.00011761808762576916
2025-03-03,RMW,0.00010760803761506542
2025-03-04,RMW,-5.505527505887068e-05
2025-03-05,RMW,-0.00017767838768999172
2025-03-06,RMW,0.00038538692541209476
2025-03-07,RMW,0.00014014070014985264
2025-03-10,RMW,0.00039539697542279853
2025-03-11,RMW,-0.0002952964753157609
2025-03-12,RMW,-0.00035285426287730753
2025-03-13,RMW,2.002010002140752e-05
2025-03-14,RMW,-0.00018018090019266767
2025-03-17,RMW,-0.0001376381876471767
2025-03-18,RMW,9.259296259900978e-05
2025-03-19,RMW,-5.00502500535188e-06
2025-03-20,RMW,-3.253266253478722e-05
2025-03-21,RMW,-1.751758751873158e-05
2025-03-24,RMW,-0.0001376381876471767
2025-03-25,RMW,4.004020004281504e-05
2025-03-26,RMW,0.0002777788877970293
2025-03-27,RMW,7.257286257760225e-05
2025-03-28,RMW,9.009045009633383e-05
2025-03-31,RMW,0.0002952964753157609
2025-04-01,RMW,0.00016766833767928798
2025-04-02,RMW,-0.00015015075016055638
2025-04-03,RMW,1.001005001070376e-05
2025-04-04,RMW,0.0003203216003425203
2025-04-07,RMW,-0.0001626633126739361
2025-04-08,RMW,4.004020004281504e-05
2025-04-09,RMW,-0.00016516582517661204
2025-04-10,RMW,0.0001576582876685842
2025-04-11,RMW,-1.751758751873158e-05
2025-04-14,RMW,-0.00016016080017126015
2025-04-15,RMW,-0.00021771858773280675
2025-04-16,RMW,1.5015075016055638e-05
2025-04-17,RMW,0.00013013065013914887
2025-04-21,RMW,-3.503517503746316e-05
2025-04-22,RMW,-6.506532506957444e-05
2025-04-23,RMW,-0.00027277386279167743
2025-04-24,RMW,-0.0002977989878184368
2025-04-25,RMW,2.50251250267594e-06
2025-04-28,RMW,-7.507537508027819e-06
2025-04-29,RMW,-8.008040008563008e-05
2025-04-30,RMW,-7.507537508027819e-06
2025-05-01,RMW,0.00020520602521942704
2025-05-02,RMW,-5.00502500535188e-05
2025-05-05,RMW,7.507537508027819e-05
2025-05-06,RMW,0.0003453467253692797
2025-05-07,RMW,-9.009045009633383e-05
2025-05-08,RMW,-0.00023523617525153832
2025-05-09,RMW,0.00010260301260971352
2025-05-12,RMW,5.505527505887068e-05
2025-05-13,RMW,-6.25628125668985e-05
2025-05-14,RMW,2.50251250267594e-05
2025-05-15,RMW,7.757788758295413e-05
2025-05-16,RMW,-0.00012262311263112105
2025-05-19,RMW,4.004020004281504e-05
2025-05-20,RMW,-0.00011511557512309323
2025-05-21,RMW,0.00018018090019266767
2025-05-22,RMW,-8.258291258830602e-05
2025-05-23,RMW,-8.258291258830602e-05
2025-05-27,RMW,3.0030150032111276e-05
2025-05-28,RMW,-5.505527505887068e-05
2025-05-29,RMW,2.752763752943534e-05
2025-05-30,RMW,3.0030150032111276e-05
2025-06-02,RMW,-0.00013013065013914887
2025-06-03,RMW,-7.007035007492632e-05
2025-06-04,RMW,-6.756783757225038e-05
2025-06-05,RMW,2.252261252408346e-05
2025-06-06,RMW,-0.00010760803761506542
2025-06-09,RMW,-0.00012262311263112105
2025-06-10,RMW,7.507537508027819e-05
2025-06-11,RMW,-4.754773755084286e-05
2025-06-12,RMW,0.00013513567514450076
2025-06-13,RMW,6.506532506957444e-05
2025-06-16,RMW,-0.00013513567514450076
2025-06-17,RMW,0.00010760803761506542
2025-06-18,RMW,-0.00014764823765788044
2025-06-20,RMW,0.0
2025-06-23,RMW,-2.752763752943534e-05
2025-06-24,RMW,-0.0002677688377863256
2025-06-25,RMW,-3.503517503746316e-05
2025-06-26,RMW,-9.509547510168572e-05
2025-06-27,RMW,0.00017517587518731578
2025-06-30,RMW,-8.758793759365789e-05
2025-07-01,RMW,0.00021771858773280675
2025-07-02,RMW,-2.002010002140752e-05
2025-07-03,RMW,-0.00010510552511238947
2025-07-07,RMW,2.252261252408346e-05
2025-07-08,RMW,-7.757788758295413e-05
2025-07-09,RMW,-0.00015515577516590827
2025-07-10,RMW,0.0001376381876471767
2025-07-11,RMW,0.00011511557512309323
2025-07-14,RMW,-0.000207708537722103
2025-07-15,RMW,3.7537687540139096e-05
2025-07-16,RMW,-0.00019769848771139926
2025-07-17,RMW,-9.259296259900978e-05
2025-07-18,RMW,-2.252261252408346e-05
2025-07-21,RMW,5.505527505887068e-05
2025-07-22,RMW,3.0030150032111276e-05
2025-07-23,RMW,2.002010002140752e-05
2025-07-24,RMW,6.25628125668985e-05
2025-07-25,RMW,-2.002010002140752e-05
2025-07-28,RMW,7.007035007492632e-05
2025-07-29,RMW,4.754773755084286e-05
2025-07-30,RMW,-9.759798760436166e-05
2025-07-31,RMW,0.00010260301260971352
2025-08-01,RMW,4.754773755084286e-05
2025-08-04,RMW,-0.0001001005001070376
2025-08-05,RMW,-8.258291258830602e-05
2025-08-06,RMW,0.00011011055011774136
2025-08-07,RMW,1.751758751873158e-05
2025-08-08,RMW,0.0002252261252408346
2025-08-11,RMW,5.255276255619474e-05
2025-08-12,RMW,-2.752763752943534e-05
2025-08-13,RMW,-0.00019769848771139926
2025-08-14,RMW,7.757788758295413e-05
2025-08-15,RMW,-9.509547510168572e-05
2025-08-18,RMW,-4.754773755084286e-05
2025-08-19,RMW,0.0002752763752943534
2025-08-20,RMW,-7.507537508027819e-05
2025-08-21,RMW,-8.008040008563008e-05
2025-08-22,RMW,-0.00015015075016055638
2025-08-25,RMW,0.00011511557512309323
2025-08-26,RMW,-0.00011761808762576916
2025-08-27,RMW,2.50251250267594e-06
2025-08-28,RMW,-0.00014764823765788044
2025-08-29,RMW,1.25125625133797e-05
2025-09-02,RMW,-2.50251250267594e-05
2025-09-03,RMW,0.00012762813763647296
2025-09-04,RMW,0.00017517587518731578
2025-09-05,RMW,-0.00015515577516590827
2025-09-08,RMW,-0.00011011055011774136
2025-09-09,RMW,-9.009045009633383e-05
2025-09-10,RMW,0.00016516582517661204
2025-09-11,RMW,-1.001005001070376e-05
2025-09-12,RMW,-1.001005001070376e-05
2025-09-15,RMW,3.0030150032111276e-05
2025-09-16,RMW,-4.254271254549098e-05
2025-09-17,RMW,-0.0001126130626204173
2025-09-18,RMW,-0.00039039195041744664
2025-09-19,RMW,2.50251250267594e-05
2025-09-22,RMW,-2.50251250267594e-05
2025-09-23,RMW,5.00502500535188e-06
2025-09-24,RMW,2.50251250267594e-06
2025-09-25,RMW,9.009045009633383e-05
2025-09-26,RMW,-7.257286257760225e-05
2025-09-29,RMW,-0.0002252261252408346
2025-09-30,RMW,0.0001001005001070376
2025-10-01,RMW,-3.0030150032111276e-05
2025-10-02,RMW,-0.00019019095020337144
2025-10-03,RMW,-8.258291258830602e-05
2025-10-06,RMW,-0.00040540702543350235
2025-10-07,RMW,5.00502500535188e-05
2025-10-08,RMW,-0.0002752763752943534
2025-10-09,RMW,-0.00013013065013914887
2025-10-10,RMW,0.0001826834126953436
2025-10-13,RMW,-0.00014014070014985264
2025-10-14,RMW,-7.757788758295413e-05
2025-10-15,RMW,-0.00023523617525153832
2025-10-16,RMW,0.00022772863774351055
2025-10-17,RMW,0.00014014070014985264
2025-10-20,RMW,-0.00036786933789336314
2025-10-21,RMW,0.000125125625133797
2025-10-22,RMW,0.0002952964753157609
2025-10-23,RMW,-0.0001001005001070376
2025-10-24,RMW,-0.00016766833767928798
2025-10-27,RMW,-9.509547510168572e-05
2025-10-28,RMW,0.00013513567514450076
2025-10-29,RMW,4.254271254549098e-05
2025-10-30,RMW,-4.754773755084286e-05
2025-10-31,RMW,-0.0003253266253478722
2025-11-03,RMW,-2.50251250267594e-06
2025-11-04,RMW,0.0003203216003425203
2025-11-05,RMW,-8.508542509098196e-05
2025-11-06,RMW,0.000250251250267594
2025-11-07,RMW,-1.25125625133797e-05
2025-11-10,RMW,-0.00014764823765788044
2025-11-11,RMW,3.0030150032111276e-05
2025-11-12,RMW,1.5015075016055638e-05
2025-11-13,RMW,0.0003803819004067429
2025-11-14,RMW,-0.00013513567514450076
2025-11-17,RMW,5.7557787561546616e-05
2025-11-18,RMW,-0.00011761808762576916
2025-11-19,RMW,0.00012262311263112105
2025-11-20,RMW,0.0002877889378077331
2025-11-21,RMW,1.751758751873158e-05
2025-11-24,RMW,-0.00027277386279167743
2025-11-25,RMW,-2.752763752943534e-05
2025-11-26,RMW,-8.758793759365789e-05
2025-11-28,RMW,-0.0001826834126953436
2025-12-01,RMW,0.00020270351271675118
2025-12-02,RMW,4.004020004281504e-05
2025-12-03,RMW,-0.0002852864253050571
2025-12-04,RMW,-0.00014014070014985264
2025-12-05,RMW,-3.253266253478722e-05
2025-12-08,RMW,-0.00018518592519801955
2025-12-09,RMW,1.5015075016055638e-05
2025-12-10,RMW,2.002010002140752e-05
2025-12-11,RMW,-2.252261252408346e-05
2025-12-12,RMW,0.00016766833767928798
2025-12-15,RMW,0.0002377386877542143
2025-12-16,RMW,-5.00502500535188e-05
2025-12-17,RMW,0.00016766833767928798
2025-12-18,RMW,-9.759798760436166e-05
2025-12-19,RMW,-0.00023273366274886243
2025-12-22,RMW,-0.00016516582517661204
2025-12-23,RMW,0.00017267336268463984
2025-12-24,RMW,-1.001005001070376e-05
2025-12-26,RMW,0.0001451457251552045
2025-12-29,RMW,8.258291258830602e-05
2025-12-30,RMW,8.008040008563008e-05
2025-12-31,RMW,-1.751758751873158e-05
2024-08-01,CMA,-0.00074629722404008
2024-08-02,CMA,0.0006339514053673797
2024-08-05,CMA,-0.0001283952213402288
2024-08-06,CMA,0.0002166669360116361
2024-08-07,CMA,-0.0007222231200387871
2024-08-08,CMA,6.41976106701144e-05
2024-08-09,CMA,-0.00013641992267399313
2024-08-12,CMA,0.00032098805335057203
2024-08-13,CMA,0.0008506183413790158
2024-08-14,CMA,0.0003049386506830434
2024-08-15,CMA,0.0003290127546843363
2024-08-16,CMA,0.000401235066688215
2024-08-19,CMA,0.00037716096268692207
2024-08-20,CMA,-0.0005135808853609152
2024-08-21,CMA,0.0001524693253415217
2024-08-22,CMA,-0.0001925928320103432
2024-08-23,CMA,0.0005697537946972652
2024-08-26,CMA,-4.0123506668821504e-05
2024-08-27,CMA,0.0001845681306765789
2024-08-28,CMA,-0.00014444462400775741
2024-08-29,CMA,-0.0009709888613854803
2024-08-30,CMA,-0.0001043211173389359
2024-09-03,CMA,-0.0006500008080349084
2024-09-04,CMA,-5.617290933635011e-05
2024-09-05,CMA,1.60494026675286e-05
2024-09-06,CMA,-4.0123506668821504e-05
2024-09-09,CMA,0.00029691394934927914
2024-09-10,CMA,-0.0001283952213402288
2024-09-11,CMA,0.00047345737869209373
2024-09-12,CMA,-4.81482080025858e-05
2024-09-13,CMA,0.00024074104001292902
2024-09-16,CMA,-0.00035308685868562923
2024-09-17,CMA,-0.0002567904426804576
2024-09-18,CMA,-0.0003049386506830434
2024-09-19,CMA,-3.20988053350572e-05
2024-09-20,CMA,-0.00027283984534798625
2024-09-23,CMA,-0.0001845681306765789
2024-09-24,CMA,0.0006500008080349084
2024-09-25,CMA,0.00011234581867270022
2024-09-26,CMA,0.0004413585733570366
2024-09-27,CMA,-4.81482080025858e-05
2024-09-30,CMA,-1.60494026675286e-05
2024-10-01,CMA,-0.00047345737869209373
2024-10-02,CMA,0.0003290127546843363
2024-10-03,CMA,0.0002648151440142219
2024-10-04,CMA,-0.00013641992267399313
2024-10-07,CMA,0.0006179020026998511
2024-10-08,CMA,0.0001685187280090503
2024-10-09,CMA,-0.0001845681306765789
2024-10-10,CMA,0.0001283952213402288
2024-10-11,CMA,0.0
2024-10-14,CMA,0.0003851856640206864
2024-10-15,CMA,-0.00035308685868562923
2024-10-16,CMA,0.0005296302880284438
2024-10-17,CMA,6.41976106701144e-05
2024-10-18,CMA,0.00012037052000646451
2024-10-21,CMA,0.00035308685868562923
2024-10-22,CMA,-0.0002487657413466933
2024-10-23,CMA,-7.222231200387871e-05
2024-10-24,CMA,-0.0002648151440142219
2024-10-25,CMA,-0.0002487657413466933
2024-10-28,CMA,-7.222231200387871e-05
2024-10-29,CMA,-0.00011234581867270022
2024-10-30,CMA,-9.62964160051716e-05
2024-10-31,CMA,0.0001524693253415217
2024-11-01,CMA,0.00011234581867270022
2024-11-04,CMA,0.00028888924801551483
2024-11-05,CMA,-0.00016049402667528602
2024-11-06,CMA,-0.0008185195360439587
2024-11-07,CMA,0.0002086422346778718
2024-11-08,CMA,-0.0005938278986985583
2024-11-11,CMA,-0.0005938278986985583
2024-11-12,CMA,0.0003851856640206864
2024-11-13,CMA,0.0001283952213402288
2024-11-14,CMA,0.00014444462400775741
2024-11-15,CMA,-0.00022469163734540045
2024-11-18,CMA,-0.0004413585733570366
2024-11-19,CMA,0.00046543267735832936
2024-11-20,CMA,-7.222231200387871e-05
2024-11-21,CMA,0.0005216055866946796
2024-11-22,CMA,-0.0005216055866946796
2024-11-25,CMA,-0.00037716096268692207
2024-11-26,CMA,-0.00027283984534798625
2024-11-27,CMA,8.827171467140731e-05
2024-11-29,CMA,0.0002567904426804576
2024-12-02,CMA,-0.00032098805335057203
2024-12-03,CMA,-0.0001043211173389359
2024-12-04,CMA,-2.40741040012929e-05
2024-12-05,CMA,-8.827171467140731e-05
2024-12-06,CMA,-0.0005697537946972652
2024-12-09,CMA,-3.20988053350572e-05
2024-12-10,CMA,-0.0005697537946972652
2024-12-11,CMA,-0.0003049386506830434
2024-12-12,CMA,0.00011234581867270022
2024-12-13,CMA,-0.0002487657413466933
2024-12-16,CMA,-0.0007382725227063156
2024-12-17,CMA,-4.81482080025858e-05
2024-12-18,CMA,0.0006098773013660868
2024-12-19,CMA,0.00013641992267399313
2024-12-20,CMA,0.0005135808853609152
2024-12-23,CMA,0.0005296302880284438
2024-12-24,CMA,-0.00028888924801551483
2024-12-26,CMA,0.00028086454668175046
2024-12-27,CMA,2.40741040012929e-05
2024-12-30,CMA,0.00012037052000646451
2024-12-31,CMA,1.60494026675286e-05
2025-01-02,CMA,0.0004975314826933866
2025-01-03,CMA,0.00029691394934927914
2025-01-06,CMA,0.0004413585733570366
2025-01-07,CMA,-0.0008506183413790158
2025-01-08,CMA,0.0
2025-01-10,CMA,-0.0004092597680219793
2025-01-13,CMA,-0.0002006175333441075
2025-01-14,CMA,-0.0002487657413466933
2025-01-15,CMA,-0.0002166669360116361
2025-01-16,CMA,-0.0002166669360116361
2025-01-17,CMA,7.222231200387871e-05
2025-01-21,CMA,0.0002648151440142219
2025-01-22,CMA,0.00029691394934927914
2025-01-23,CMA,0.00023271633867916468
2025-01-24,CMA,-0.00048148208002585805
2025-01-27,CMA,-0.0013882733307412239
2025-01-28,CMA,0.0003932103653544507
2025-01-29,CMA,-0.0004172844693557436
2025-01-30,CMA,6.41976106701144e-05
2025-01-31,CMA,-0.0005537043920297367
2025-02-03,CMA,-0.0003290127546843363
2025-02-04,CMA,-0.0002648151440142219
2025-02-05,CMA,0.0010351864720555947
2025-02-06,CMA,0.00028086454668175046
2025-02-07,CMA,0.00012037052000646451
2025-02-10,CMA,0.00022469163734540045
2025-02-11,CMA,0.00014444462400775741
2025-02-12,CMA,3.20988053350572e-05
2025-02-13,CMA,0.00029691394934927914
2025-02-14,CMA,0.0006018526000323225
2025-02-18,CMA,0.00013641992267399313
2025-02-19,CMA,0.00014444462400775741
2025-02-20,CMA,0.00035308685868562923
2025-02-21,CMA,5.617290933635011e-05
2025-02-24,CMA,-7.222231200387871e-05
2025-02-25,CMA,-0.00012037052000646451
